5677859	vie	Bạn tự do rời khỏi
5677861	vie	Bạn có một công việc tuyệt vời.
5677917	vie	Bạn có thể nghĩ vài lý do tại sao Tom không muốn làm điều đó.
5677918	vie	Tom đã nhắc nhở Mary về cuộc họp
5677919	vie	Nó tốt hơn sự thay thế
5677921	vie	Tôi sẽ chú ý. Tôi hứa
5677923	vie	Anh ấy là tình yêu của cuộc đời tôi
5677924	vie	Tại sao tôi nên không làm điều đó.
5677929	vie	Cô ấy đã bị tổn thường khi thấy rằng không ai để ý tời bất kỳ thông báo của cô ta.
5677933	vie	Tôi sẽ giết bạn
5677937	vie	Trẻ em cần ngủ nhiều
5677974	vie	Tôi có rất nhiều việc để làm
5677988	vie	Trong thực tế, giải thích là một chút phức tạp hơn điều này, nhưng bạn nắm được ý chính.
5677994	vie	Con chó lấy được con chim.
5678004	vie	hiện tại, anh ấy đang ở trong bệnh viện
5678006	vie	Bạn sẽ làm quen với nó.
5678021	vie	Tôi rất muốn tìm hiểu lý do tại sao cô ấy nói vậy
5678072	vie	Chúng tôi sẽ nhận được nó
5678088	vie	Tom và Mary bước ra khỏi phòng, để lại John một mình.
5678094	vie	Giả sử bạn có 10 triệu yên, bạn sẽ làm gì?
5678103	vie	Trả tiền cho nó là khó khăn
5678123	vie	Chúng tôi cần nói chuyện với bạn
5678129	vie	Chăm sóc con của bạn
5678132	vie	Ông chủ căn hộ nói tiêng anh giỏi.
5702186	vie	Cám ơn vì đã chú ý.
5754178	vie	Nhiều khả năng là dự luật sẽ bị bác bỏ.
5754186	vie	Bạn đã nói là bạn có thể nói tiếng Pháp.
5754188	vie	Bạn đã nói là bạn nói được tiếng Pháp.
5754195	vie	Tom chưa sẵn sàng để làm cha.
5754205	vie	Rất quan tâm đến sức khỏe nên anh ấy hiếm khi bị ốm.
5754211	vie	Bạn nên cho qua chuyện đó đi.
5754213	vie	Hoặc là bạn đồng tình, hoặc là bạn phản đối tôi.
5754215	vie	Hôm đó tôi quên ví ở nhà.
5754219	vie	Hy vọng bạn không thấy phiền.
5754221	vie	Bạn nghĩ là trong ba năm tới con gái tôi sẽ cao đến đâu?
5754223	vie	Bạn bảo tôi keo kiệt đúng không? Hãy rút lại mấy lời đó đi.
5754225	vie	Tom mới đang tập bò thôi.
5754227	vie	Tom bắt đầu làm tôi thấy khó chịu.
5754229	vie	Bạn là người hùng của tôi.
5754230	vie	Bạn là nữ anh hùng của tôi.
5754231	vie	Họ có vũ khí không?
5754238	vie	Nhiều văn phòng của chính quyền thành phố nằm trong tòa thị chính.
5754239	vie	Tôi đi bộ tới trường.
5754246	vie	Không phải lúc nào anh ấy cũng ở văn phòng vào buổi sáng.
5754249	vie	Tôi hi vọng là có vài câu lạc bộ âm nhạc.
5754258	vie	Tom đang âm mưu giết người.
5754264	vie	Tôi không đủ khả năng làm việc đó.
5754268	vie	Tôi không thể đảm đương được việc đó.
5754281	vie	Ở công ty sao rồi, ổn không?
5754284	vie	Tom không thích bỏ sữa vào cà phê.
5754286	vie	Xin được nói lời tạm biệt với bạn.
5754288	vie	Tôi bảo Tom là câu trả lời của anh ấy sai.
5754291	vie	Tôi bảo Tom là anh ấy đã trả lời sai.
5754294	vie	Đó là người mà tôi đang chờ đợi.
5754298	vie	Tôi định gặp anh ấy lúc 10 giờ.
5754300	vie	Tom bước tới chỗ người phụ nữ đang cầm một chiếc ly trong tay và hỏi tên cô ấy là gì.
5754302	vie	Bây giờ tôi không muốn uống thêm bia nữa.
5754311	vie	Tom không kìm được sự tò mò.
5754318	vie	Tôi yêu cô ấy nhiều đến mức có thể chết vì cô ấy.
5754393	vie	Chúng tôi chèo lên cao để có được tầm nhìn đẹp hơn.
5754804	vie	Tôi chuẩn bị nhóm lửa.
5754808	vie	Tôi không thích Alice.
5754809	vie	Một ý tưởng kỳ lạ lóe lên trong đầu tôi.
5754815	vie	Tôi sẽ dùng một tách trà.
5754819	vie	Tôi sẽ uống trà.
5754875	vie	Nếu bạn nói chuyện với một người bằng ngôn ngữ mà anh ta có thể hiểu, điều đó sẽ đi vào tâm trí anh ta. Nếu bạn nói chuyện với anh ta bằng chính ngôn ngữ của anh ta, điều đó sẽ chạm tới trái tim anh ta.
5754877	vie	Đây chính là phương pháp tốt nhất.
5754878	vie	Tom còn là một người ăn chay.
5754879	vie	Lược của tôi đâu rồi?
5754883	vie	Tôi chuẩn bị đi mua vài chai rượu cho bữa tối.
5754894	vie	Tôi chuẩn bị đi mua vài chai rượu về để tối nay ăn cơm sẽ uống.
5754904	vie	Mẹ bạn làm ở đây à?
5758769	vie	Mỗi sinh viên sẽ có một người hướng dẫn.
5758770	vie	Mỗi học sinh sẽ có một người hướng dẫn.
5758775	vie	Bạn làm diễn viên hài suốt à?
5758779	vie	Chiến thắng đó trở thành nguồn sức mạnh khơi dậy niềm tự hào dân tộc.
5758782	vie	Lưng anh ấy bị cháy nắng vì ánh nắng mặt trời gay gắt.
5758784	vie	Đó là của chúng ta.
5758786	vie	Tôi đã nghĩ là bạn muốn tôi đưa cái đó cho bạn.
5758787	vie	Tôi vẫn đang bị sốc.
5758788	vie	Tom rũ sạch bụi trên người.
5758790	vie	Tom phủi sạch bụi trên người.
5758793	vie	Tôi thấy không cần phải làm thế.
5758794	vie	Nó là em trai tôi.
5758796	vie	Anh ấy chần chừ một lúc.
5758797	vie	Tom giữ ghế cho tôi.
5758800	vie	Anh ấy là một luật sư giỏi.
5758802	vie	Việc in ấn ra đời khi nào?
5758806	vie	Những người thuê nhà trong tòa nhà này hầu hết là nghệ sỹ.
5758807	vie	Hầu hết những người thuê nhà trong tòa nhà này đều là nghệ sỹ.
5758809	vie	Tôi không biết có thể chịu được thêm đến đâu.
5758811	vie	Tôi muốn ăn kem hoặc đá bào.
5758814	vie	Anh ấy là một người rất may mắn.
5758816	vie	Tom và Mary đã ở đó rồi.
5758817	vie	Tom cực kỳ hiếu thắng.
5758830	vie	Anh ấy gặp được một người trẻ tuổi tốt bụng.
5758832	vie	Tôi định sẽ chia tay với cô ấy.
5758835	vie	"Những ai sẽ đến dự tiệc?" "Một vài người bạn và bốn hoặc năm đồng nghiệp."
5758849	vie	Dừng lại đây đã.
5758853	vie	Mẹ tôi sẽ không cho chúng tôi nuôi thú cưng trong nhà.
5758858	vie	Bạn gái mới của anh ấy trông rất hấp dẫn, nhưng không may cô nàng lại rất ngu ngốc.
5758860	vie	Tôi nghe nói mẹ của Brush là gái mại dâm.
5758862	vie	Tôi nghe nói mẹ của Brush là đĩ.
5758868	vie	Anh ta đã cướp chiếc xe chở thư.
5758879	vie	Tôi đã thông báo cho anh ấy là cô ấy sẽ đến.
5758882	vie	Tất cả học sinh/sinh viên đã tham dự buổi tiệc.
5758896	vie	Bạn nghĩ điều gì đã gây ra mâu thuẫn trong hoạt động thương mại giữa Nhật Bản và Hoa Kỳ?
5758903	vie	Làm ơn mang nó đi giúp tôi.
5758906	vie	Tom đã thay đổi rất nhiều kể từ trung học.
5758907	vie	Tom còn trẻ và ngây thơ.
5758909	vie	Đố bạn biết đây là cái gì!
5758914	vie	Bạn đoán được đây là gì không?
5758915	vie	Không thể nào sửa được.
5758916	vie	Đừng để anh ta làm bạn sợ.
5758918	vie	Không thể có sự thỏa hiệp nào.
5758922	vie	Tom đang rất mong chờ kỳ nghỉ giữa kỳ.
5758933	vie	Bạn không nên phàn nàn về điều gì mới phải.
5758936	vie	Bill có rất nhiều ý tưởng độc đáo.
5758940	vie	Bạn nên khẳng định sự việc một cách không ngập ngừng.
5758956	vie	Cậu ta tập chơi đàn hàng ngày để trở thành một nghệ sỹ dương cầm.
5758963	vie	Tôi xin lỗi nếu làm bạn cảm thấy không được chào đón.
5758975	vie	Chúng tôi từng đánh nhau.
5758977	vie	Chúng tôi từng đối đầu nhau.
5758980	vie	Chúng tôi từng cãi nhau.
5758989	vie	Bạn luôn than phiền về việc chúng tôi không dành một sự quan tâm đúng mức tới việc kinh doanh của bạn.
5758992	vie	Tôi xin lỗi nếu làm bạn cảm thấy không được hoan nghênh.
5759009	vie	Tôi nghe nói mẹ của Brush là điếm.
5759022	vie	Tôi phải viết một lá thư. Bạn có tờ giấy nào không?
5759024	vie	Anh ấy có cánh tay rất khỏe.
5759027	vie	Tôi lúc nào cũng ăn ngoài hàng, nhưng tôi thích đồ ăn nhà làm hơn.
5759028	vie	Tôi là trợ lý của bạn.
5759030	vie	Buổi tiệc bắt đầu lúc mấy giờ?
5759033	vie	Mấy giờ thì bắt đầu mở tiệc?
5759034	vie	Chúng tôi bị mắc kẹt vì cơn bão.
5759038	vie	Tôi chưa từng nghĩ theo cách đó.
5759051	vie	Những bộ óc vĩ đại thảo luận về ý tưởng, đầu óc trung bình bàn luận về sự kiện, còn tâm trí nhỏ nhen bình phẩm về mọi người.
5759058	vie	Tom không thể dùng điện thoại di động ở đây vì anh ấy phải trả cước phí dịch vụ chuyển vùng quốc tế rất đắt đỏ.
5759062	vie	Mái tóc dài của cô ấy rủ xuống đôi bờ vai.
5759596	vie	Ai muốn đi tiếp theo?
5759599	vie	Cô ấy là em gái bạn à?
5759601	vie	Tuần trước họ bận à?
5759602	vie	Tuần trước người ta bận à?
5759604	vie	Anh ấy sống ở một khu nghèo của London.
5759607	vie	Có thể thấy một vài phát kiến mới trong kỹ thuật điện.
5759615	vie	Chúng tôi treo cờ vào các ngày quốc lễ.
5759618	vie	Tôi chán ngấy anh rồi.
5759630	vie	Cần phải kết hợp giữa lý thuyết và thực hành.
5759633	vie	Để đề phòng thì bạn có thể mang ô theo.
5759636	vie	Để đề phòng thì cứ mang ô theo, bạn thấy thế nào?
5759637	vie	Tom dùng chìa khóa Mary đưa cho để mở cửa.
5759643	vie	Tình cờ chúng tôi lưu lại ở London.
5759650	vie	Mọi người thường nói tôi khó gần.
5759662	vie	Lại đây nào.
5759665	vie	Tôi ổn rồi.
5759668	vie	Anh ấy suýt chút nữa thì chết đuối.
5759683	vie	Vừa nãy Mary tìm bạn đấy.
5759693	vie	Tôi sợ là cô bé bị quai bị rồi.
5759700	vie	Trước đây anh ấy từng đọc rất nhiều.
5759705	vie	Bạn có nghĩ tôi ngầu không?
5759707	vie	Bạn có nghĩ tôi bảnh không?
5759715	vie	Anh ngậm miệng lại một lúc được không nhỉ?
5759724	vie	Tôi không nhớ có nói rằng tôi muốn làm như thế.
5759733	vie	Bạn có thể tải hướng dẫn sử dụng của bộ trao đổi nhiệt tại đây.
5759738	vie	Làm phiền bạn lấy giùm tôi lọ muối được không?
5759745	vie	Không nhờ có lời khuyên của bạn thì có lẽ tôi đã chẳng thành công.
5759752	vie	Làm ơn cho tôi nói chuyện với Mike.
5759753	vie	Có Mike ở đó không?
5759754	vie	Tôi đang học tiếng Séc.
5759757	vie	Anh ấy đang cần tiền.
5759759	vie	Chúng ta đừng nói về chuyện công việc.
5759761	vie	Không thể lơ là tên đó một phút nào hết.
5759765	vie	Tao không cần phải giải thích chuyện của tao cho mày.
5759770	vie	Giá mà tối nay cô ấy đến.
5759775	vie	Tôi đã hẹn gặp cô ấy lúc ba giờ chiều nay.
5759785	vie	Mùa anh đào ra quả là từ tháng 6 đến tháng 7.
5759790	vie	Bạn có nhìn thấy không?
5759791	vie	Bạn có để ý thấy không?
5759793	vie	Bạn cho tôi mượn xe ô tô được không?
5759801	vie	Bà nội trợ có vô khối việc gia đình phải lo.
5759812	vie	Mẹ tôi là người lập dị.
5759817	vie	Dù sao thì hãy cứ bình tĩnh.
5759820	vie	Cuốn sách dày thật.
5759822	vie	Quyển sách này rất dày.
5759829	vie	Cắt cà rốt giúp tôi.
5759832	vie	Cắt cà rốt hộ tôi.
5759837	vie	Anh ấy đã thổ lộ là thích tôi.
5759840	vie	Anh ấy đã thú nhận là thích tôi.
5759847	vie	Thật à?
5759848	vie	Tôi làm cùng với bạn trai cô ấy.
5759851	vie	Yuko chưa từng nói chuyện với người nước ngoài.
5759853	vie	Yuko chưa bao giờ nói chuyện với người ngoại quốc.
5759855	vie	Tôi nhìn thấy anh ấy đi vào trong phòng.
5759856	vie	Cô ấy bị cảm và đang phải nghỉ học.
5759860	vie	Bãi biển Hawaii nổi tiếng là có những con sóng lớn.
5760620	vie	Bằng mọi giá tôi sẽ hoàn thành nó.
5760622	vie	Tôi sẽ hoàn thành nó bằng mọi giá.
5760627	vie	Tôi ước rằng chúng tôi có thời gian.
5760628	vie	Tôi ước là chúng tôi có thời gian.
5760635	vie	Đừng tin người lạ.
5760656	vie	Không phải là có mưa thì trời sẽ tối à?
5760662	vie	Cô ấy rất yêu thích âm nhạc.
5760663	vie	Cô rất yêu thích âm nhạc.
5760672	vie	Mặc cái váy đó trông bạn như gái gọi ấy.
5760715	vie	Nhìn vào mắt cô ấy là biết cô ấy yêu bạn.
5760718	vie	Ánh mắt cô ấy nói lên rằng cô ấy yêu bạn.
5760721	vie	Tôi không thể chịu đựng chuyện này được nữa.
5761786	vie	Giờ là lúc bạn bỏ tính trẻ con đi rồi đấy.
5761800	vie	Câu văn này không chứa lỗi ngữ pháp nào.
5761821	vie	Xin hãy thứ lỗi cho tôi.
5761833	vie	Tiếng Anh không đơn giản nhưng rất thú vị.
5761843	vie	Tính cách cô ấy rất cởi mở.
5761848	vie	Cô ấy học tiếng Pháp vài năm nay rồi.
5761853	vie	Tôi muốn nghỉ một chút.
5761856	vie	Tôi muốn nghỉ một lúc.
5761858	vie	Hình như anh ấy chẳng có tí khiếu hài hước nào.
5761898	vie	Uống coca làm lưỡi tôi rát hết cả.
5761903	vie	Anh ấy đang khóc.
5761913	vie	Có thể cho tôi nói chuyện với ông Brown được không?
5761917	vie	Tôi có thể nói chuyện với ông Brown được không?
5761932	vie	Tôi giết cô ấy bằng cách dìm cô ấy trong một bồn tắm chứa đầy pizza Neo Kobe.
5761945	vie	Bạn nên nhờ bác sỹ tư vấn thì hơn.
5761961	vie	Bạn nói gì đấy?
5761963	vie	Bạn nói gì thế?
5763073	vie	Chính phủ không đầu tư nhiều vào giáo dục.
5763074	vie	Tôi bắt đầu chơi gôn từ nhiều năm trước.
5763075	vie	Tôi không chỉ cho anh ấy lời khuyên, tôi còn tặng anh ấy một chiếc xe đạp.
5763076	vie	Tôi không chỉ cho anh ấy lời khuyên mà còn tặng anh ấy một chiếc xe đạp.
5763077	vie	Ổ bánh mì được trang trí bằng những con sóc nhỏ xíu được làm rất công phu.
5763078	vie	Ổ bánh mì được tô điểm bằng những chú sóc nhỏ xíu được làm rất tỉ mỉ.
5763079	vie	Bạn đã nhìn thấy ai trong số người hầu của tôi?
5763080	vie	Bạn đã nhìn thấy người hầu nào của tôi?
5763081	vie	Chúng tôi cho họ đồ ăn.
5763082	vie	Chúng tôi tặng họ thức ăn.
5763083	vie	Bạn có muốn đi chơi với chúng tôi không?
5763084	vie	Một số người không thích lươn vì trông bọn nó giống rắn.
5763085	vie	Một số người không thích lươn vì trông chúng giống rắn.
5763086	vie	Tôi vừa đem một cốc cà phê đến.
5763087	vie	Tôi đã chờ cô ấy rất, rất lâu.
5763088	vie	Hy vọng những ước muốn của bạn sẽ thành sự thật.
5763089	vie	Hy vọng những mong ước của bạn sẽ thành sự thật.
5763092	vie	Lúc bạn gặp cô ấy, đó là tình yêu sét đánh phải không?
5763093	vie	Tôi không chịu được lâu đâu.
5763095	vie	Chắc chắn là tôi hy vọng Tom sẽ thực hiện những gì anh ấy đã nói.
5763096	vie	Ở đây mọi người không hút thuốc.
5763097	vie	Người ta không hút thuốc ở đây.
5763099	vie	Tôi gợi ý bạn nên nói chuyện với anh ấy.
5763101	vie	Tôi gợi ý bạn nên nói chuyện với cô ấy
5763102	vie	Tôi không chịu được lâu.
5763106	vie	Tốt hơn là mình nên nhanh chóng chuẩn bị cho xong vì mưa không đợi ai đâu.
5763107	vie	Không ai trách em cả.
5763108	vie	Bạn có thỉnh thoảng ra thư viện học không?
5763109	vie	Bạn phải đến từ hôm qua rồi.
5763110	vie	Mẹ làm bánh mỳ kẹp phô mai cho bọn tôi ăn trưa.
5763111	vie	Chị ấy quyết định thôi việc.
5763112	vie	Mấy con gà đó hầu như ngày nào cũng đẻ trứng.
5763113	vie	Mình không thể thoát khỏi đây được.
5763114	vie	Khóc: Nước mắt là nụ hồng của con tim.
5763115	vie	Bạn có muốn một cốc cà phê không?
5763116	vie	Sao bạn lại nói chuyện với bọn họ?
5763117	vie	Tom khó mà làm được động tác gập bụng.
5763118	vie	Tom làm bánh quy tuyệt ngon.
5763119	vie	Tom sẽ tham gia cùng mình sớm thôi.
5763120	vie	Tiếng đàn vi-ô-lông nghe thật êm ái.
5763121	vie	Chẳng cần phải nói cũng hiểu sức khỏe quan trọng hơn tiền bạc.
5763122	vie	Cái đó dùng tốt lắm.
5763125	vie	Dùng được lắm.
5763126	vie	Rất hiệu quả.
5763131	vie	Bà ấy sẽ không nghe tôi nói, tại sao vậy?
5763136	vie	Em giữ yên lặng được không? Mai anh phải dậy đi làm sớm.
5763143	vie	Tôi muốn thêm một ít nước.
5763152	vie	Tom lên thành phố rồi đấy, bạn nghe tin đấy chưa?
5763154	vie	Chắc chắn tôi muốn giúp anh ấy.
5763156	vie	Bạn có bằng lái tàu không vậy?
5763160	vie	Bạn có giấy phép điểu khiển tàu không vậy?
5763179	vie	Anh ta bước ra ngoài, mặc kệ trời mưa.
5763184	vie	Trời mưa to suốt cả ngày.
5763186	vie	Đó là luật.
5763187	vie	Có những khác biệt rõ rệt giữa hai quốc gia.
5763188	vie	Có lẽ tôi chỉ cần ở một mình một lúc.
5763210	vie	Việc lấy mẫu phải được thực hiện sao cho các lựa chọn được đảm bảo là hoàn toàn ngẫu nhiên.
5763212	vie	Việc chọn mẫu phải được đảm bảo là hoàn toàn ngẫu nhiên.
5763213	vie	Tom dắt chó đi dạo mỗi sáng.
5763214	vie	Sáng nào Tom cũng dắt chó đi dạo.
5763215	vie	Không có em, cuộc đời anh hoàn toàn trống rỗng.
5763216	vie	Có ai nghe tin gì về Tom chưa?
5763219	vie	Coi kìa, người ta bảo nghe nhạc Mozart làm cho cà chua lớn lên.
5763220	vie	Tôi không hiểu sao Tom lại ở đây.
5763222	vie	Trời mưa to nguyên một ngày.
5763225	vie	Mắt phải của tôi bị gì đó rồi.
5763231	vie	Sự dịch chuyện từ nông thôn lên thành thị đã diễn ra suốt hơn hai trăm năm.
5763234	vie	Tôi không nhìn được gì.
5763243	vie	Quân đội của Na-pô-lê-ông đã tiến đến tận Mát-xcơ-va.
5763247	vie	Bạn có thể xẻ thịt gà không?
5763250	vie	Tom không đủ tiền để mua cái máy tính nó muốn.
5763251	vie	Tôi muốn mua một chiếc ghế sô-pha.
5763257	vie	Dan thậm chí chẳng cố giấu cảm xúc đó.
5763258	vie	Mình nghĩ bọn mình có thể làm tốt hơn rất nhiều.
5763262	vie	Làm xong bài tập trước khi đi ngủ đấy.
5763264	vie	Hoàn thành bài tập trước khi đi ngủ nhé.
5763268	vie	Đó là cơ hội để cô thể hiện mình làm được những gì.
5763279	vie	Tôi chưa bao giờ thấy một con cầy Măng-gút, cho nên không biết nó trông thế nào.
5763288	vie	Tôi cần vào nhà vệ sinh để giải tỏa.
5763291	vie	Hình như Tom không hiểu những điều bạn nói.
5763292	vie	Tôi không muốn đánh thức hàng xóm.
5763297	vie	Anh quyết định tiếp tục công việc.
5763302	vie	Ichiro là một tuyển thủ bóng chày nổi bật.
5763304	vie	Trước khi về nhà, tôi uống một vài ly để thư giãn.
5763307	vie	Một người trẻ tuổi muốn gặp bạn.
5763309	vie	Nhắc anh ấy về nhà sớm nhé.
5763311	vie	Chấp nhận yêu một người.
5763312	vie	Đồng ý quen một người.
5763314	vie	Dù bận thế nào thì tôi nghĩ bạn vẫn nên đọc một tờ báo.
5763316	vie	Tôi sẽ không quay lại.
5763318	vie	Tôi sẽ không quay về.
5763320	vie	Tôi ước giá mà mình mua một cái váy trắng.
5763322	vie	Anh ấy đang làm công việc ban đêm là một vũ công thoát y.
5763323	vie	Hãy để tôi mơ mộng.
5763325	vie	Để tôi mơ đi.
5763327	vie	Cô ấy phủ nhận việc đã gặp anh ta.
5763445	vie	Coi họ nói xấu sau lưng tôi thế nào vì tôi lấy vợ trẻ hơn ba mươi tuổi đi.
5763446	vie	Bạn kiểm trả lốp xe nhé?
5763447	vie	Tôi sắp nghỉ hưu.
5763451	vie	Lạc không phải hạt mà thuộc họ đậu.
5764273	vie	Bạn đang biến mình trở thành bia đỡ đạn đấy.
5764278	vie	Tom đến Boston vì công việc.
5764283	vie	Bạn bị giáo viên mắng à?
5764284	vie	Tôi nghĩ chúng ta nên bắt đầu ăn mừng.
5764285	vie	Việc ủ phân bón giúp bảo vệ môi trường.
5764289	vie	Điều gì sẽ xảy ra nếu bạn không làm thế?
5764290	vie	Cái ở giữa là của tôi.
5764296	vie	Họ sẽ cho tôi biết kết quả vào thứ Hai.
5764303	vie	Tôi bảo Tom làm rồi.
5764304	vie	Tom đúng là có một vài ý tưởng mới.
5764305	vie	Tôi phát hiện ra một trò chơi mới vào hè này.
5764361	vie	Bush chưa từng vi phạm Công ước Geneva.
5764369	vie	Cuộc gặp của chúng tôi chỉ là tình cờ.
5764378	vie	Anh ấy rửa đôi tay bẩn của con bé trước khi ăn.
5767663	vie	Không giống như anh trai mình, tôi không biết bơi.
5767664	vie	Khác với cậu em trai, tôi không biết bơi.
5767665	vie	Anh ta vừa về nhà.
5767666	vie	Vài người có thói quen phàn nàn về mọi việc.
5767667	vie	Đừng lông bông nữa mà hãy tìm một công việc đi.
5767668	vie	Nếu có tiền tôi sẽ mua một mảnh đất cỡ bự.
5767669	vie	Tom bảo bạn đang ngủ.
5767672	vie	Tôi không ngờ Tom có thể nói tiếng Pháp.
5767674	vie	Tom bảo Mary nên từ bỏ các chứng cứ đi.
5767675	vie	Tôi tỉnh dậy lúc ba giờ.
5767677	vie	Làm ơn phô tô thêm vài bản nhé.
5767679	vie	Anh ta không bao giờ để tâm việc tôi bận ra sao.
5767680	vie	Tom là một sinh viên sáng giá.
5767682	vie	Câu truyện có một cái kết hay.
5767683	vie	Tiền thuê giá bao nhiêu?
5767684	vie	Còn lại bao nhiêu tiền?
5767686	vie	Rất hiếm lời phàn nàn.
5767691	vie	Tôi không thấy có gì giống nhau hết.
5767695	vie	Tôi có khả năng tương tác xã hội tốt.
5767699	vie	Tôi xốc lại tinh thần và bắt đầu làm việc.
5767702	vie	Trận lụt là thảm họa tồi tệ nhất mà họ từng trải qua.
5767704	vie	Chị ấy bị bắt chờ hơn một tiếng đồng hồ.
5767705	vie	Củ cải vàng, bí, cà rốt, đậu và khoai lang được xem là các loại rau củ chứa nhiều tinh bột.
5767710	vie	Không khó để tìm thấy những mảng xanh tại Tokyo Midtown!
5767711	vie	"Không" là số đứng đằng trước "một".
5767712	vie	Thông tin đó không dành cho bạn.
5767715	vie	Gọi cho tôi khi nào bạn sẵn sàng, cảm ơn.
5767716	vie	Chủ đề đó không nên được đem ra bàn luận.
5767720	vie	Chúng tôi sẽ đưa bạn về nhà.
5767722	vie	Em sẽ không bao giờ quên anh.
5767724	vie	Chúng tôi đã ngồi đây gần một tiếng rồi.
5767725	vie	Tom có cần giúp đỡ không?
5767727	vie	Anh chàng đó sống ở cách bưu điện ba căn nhà.
5767729	vie	Cô ấy đỗ xe vào chỗ trống.
5767731	vie	Tôi biết ơn không sao kể hết.
5767732	vie	Tôi nghĩ Tom đang giấu cái gì đó.
5767733	vie	Tôi mua một bộ khăn trải bàn.
5767734	vie	Tôi phải rời khỏi đây.
5767738	vie	Tại sao sân bóng bầu dục lại có bốn góc?
5767741	vie	Tôi đã hy vọng có thể hoàn thành việc này hôm qua.
5767743	vie	Tôi đã hy vọng có thể làm xong trong hôm qua.
5767749	vie	Hắn thử.
5767750	vie	Anh thử.
5767751	vie	Anh ta cao mét rưỡi.
5767752	vie	Hàng năm có một số lượng lớn thanh niên nhập học đại học trên khắp nước Mỹ.
5767753	vie	Hôm qua tôi gặp Marie.
5767754	vie	Có một vài vấn đề.
5767755	vie	Tôi thích xem phim Hollywood.
5767756	vie	Tôi thích coi phim Hollywood.
5767757	vie	Cuộc tranh luận sẽ diễn ra tối nay.
5767759	vie	Đừng nhìn tao, đừng nhìn chòng chọc vào tao, đồ quỷ sứ, đừng có nhìn, tao không thể chịu được!
5767761	vie	Làm những gì bạn tin là đúng.
5767762	vie	Tom có vẻ bối rối.
5767764	vie	Tôi muốn có phiên bản mới bằng bất cứ giá nào.
5767765	vie	Tom đã không biết chỗ gỗ đó dùng để làm gì.
5767766	vie	Tôi thấy rất thư giãn.
5767767	vie	Em ăn sáng chưa?
5767768	vie	Có đau không?
5767770	vie	Hãy trở lại Boston thăm bọn tôi khi nào có dịp nhé.
5767771	vie	Liệu Tom có nhận công việc ở Boston không vẫn còn là điều khó đoán.
5767772	vie	Khu vực này không dành cho bạn.
5767773	vie	Chúng ta hãy giúp họ giải quyết vấn đề.
5767775	vie	Chúng tôi sửng sốt trước khả năng ăn nói của thằng bé.
5767776	vie	Chúng ta sẽ không bắt đầu cho đến khi Bob tới.
5767777	vie	Anh ta ra hiệu cho họ dừng lại.
5767778	vie	Tôi mừng khi thấy gần đây sếp rất khỏe mạnh.
5767779	vie	Tôi bảo anh ta phô tô lá thư ra thêm bốn bản.
5767780	vie	Tom đã không hề muốn sống ở Boston.
5767781	vie	Bạn đang thiếu ngủ.
5767782	vie	Mình sẽ dành thời gian.
5767783	vie	Bọn tôi ở Boston khá lâu.
5767784	vie	Hỏi một câu chẳng mất gì.
5767785	vie	Em sẽ giúp nếu có thể.
5767786	vie	Anh nhanh tay lên được không?
5767787	vie	Anh đi nhanh lên được không?
5767788	vie	Aebat không nói lời từ biệt mà cứ thế tiến vào cổng.
5767789	vie	Tom mở cửa phòng họp.
5767790	vie	Tom cố thuyết phục Mary nhuộm tóc đỏ.
5767791	vie	Đang có một đợt bán hàng giảm giá ở trung tâm thương mại, trước tiên tôi muốn bạn đi với tôi tới đó.
5767792	vie	Trước tiên, tôi muốn bạn đi với tôi đến chỗ đang bán hàng giảm giá ở trung tâm mua sắm.
5767794	vie	Có thể bạn đã đọc cuốn này rồi.
5767795	vie	Chúng tôi thấy ngồi nhà rung lắc.
5767796	vie	Ti vi không lên hình.
5767797	vie	Ti vi hỏng rồi.
5767798	vie	Ai cũng ít nhiều có chút quan tâm đến nghệ thuật.
5767799	vie	Tất cả mọi người đều quan tâm đến nghệ thuật dù ít hay nhiều.
5772343	vie	Bạn đã tìm được cô ấy chưa?
5772344	vie	Tin đồn hóa ra là không có thật.
5772345	vie	Đừng quên đến đón em sáng mai.
5772346	vie	Sâu bọ có lớp vỏ cứng.
5772347	vie	Nếu có thêm vài ca sỹ nữ nữa tới thì không còn gì tuyệt hơn.
5772348	vie	Không thể có chuyện đó.
5772349	vie	Đừng để tôi ngủ mất.
5772350	vie	Anh biết Tom mà, phải không?
5772351	vie	Tôi không muốn ngồi cạnh cô nàng.
5772352	vie	Tom phải cao hơn tôi chứ.
5772353	vie	Beethoven trở thành điếc vào những năm cuối đời.
5772355	vie	Hiệp ước giờ đã không còn hiệu lực.
5772356	vie	Bể bơi đó nhìn rất hấp dẫn.
5772357	vie	Số dân của thành phố này tăng qua từng năm.
5772358	vie	Ra ngoài đi dạo không?
5772359	vie	Ở trường bọn cháu, tiếng Pháp là môn học không bắt buộc.
5772360	vie	Bọn mình sẽ mời Jane và Ellen.
5772361	vie	Có thể anh bị cảm nhẹ rồi.
5772362	vie	Tôi để vuột mất cơ hội gặp ông ấy.
5772376	vie	Anh ta ép cô ấy để giành lấy nó.
5772377	vie	Người ta bảo khi còn trẻ ông ta rất nghèo.
5772379	vie	Ông ta kết thúc cuộc đời một cách buồn thảm.
5772380	vie	Vì không sinh con nên họ quyết định nhận nuôi một bé gái.
